"","X410","X2965","X2990","X"
"36025",3163,3877,3930,2
"36026",3163,3484,2564,2
"36027",3163,3484,3930,2
"36028",3163,3484,2789,1
"36029",3163,2948,3930,2
"36030",3163,507,3930,2
"36031",3163,2789,3484,1
"36032",3163,2789,2650,1
"36033",3163,1229,3930,2
"36034",3163,3402,3930,2
"36035",3163,1824,1847,1
"36036",3163,3156,3024,2
"36037",3163,2397,3930,2
"36038",3163,1524,1555,2
"36039",3163,1960,3930,2
"36040",3163,4059,3930,2
"36041",3163,3942,2370,2
"36042",3163,3942,3930,2
"36043",3163,3942,2372,2
"36044",3163,3388,2372,2
"36045",3163,2279,2370,2
"36046",3163,2279,3728,2
"36047",3163,2279,3930,2
"36048",3163,2279,2372,2
"36049",3163,2310,3930,2
"36050",3163,2327,3930,2
"36051",3163,3830,3930,2
"36052",3163,3364,2370,2
"36053",3163,3364,2378,2
"36054",3163,3364,3930,2
"36055",3163,3364,2372,2
"36056",3163,3034,3930,2
"36057",3163,1587,737,2
"36058",3163,1587,3930,2
"36059",3163,2372,3885,2
"36060",3163,2372,4206,2
"36061",3163,2372,2370,2
"36062",3163,2372,2287,2
"36063",3163,2372,2305,2
"36064",3163,2372,2378,2
"36065",3163,2372,2246,2
"36066",3163,2372,3199,2
"36067",3163,2372,3077,2
"36068",3163,2372,3992,2
"36069",3163,2372,3942,2
"36070",3163,2372,3388,2
"36071",3163,2372,2279,2
"36072",3163,2372,3364,2
"36073",3163,2372,3406,2
"36074",3163,2372,3035,2
"36075",3163,2372,3205,1
"36076",3163,2372,3390,2
"36077",3163,3406,3930,2
"36078",3163,3406,2372,2
"36079",3163,3035,3930,2
"36080",3163,3035,2372,2
"36081",3163,3239,3930,2
"36082",3163,2256,3930,2
"36083",3163,2365,2370,2
"36084",3163,2365,2378,2
"36085",3163,2082,3930,2
"36086",3163,2082,2072,2
"36087",3163,2650,3682,1
"36088",3163,2650,2789,1
"36089",3163,3577,3930,2
"36090",3163,3469,3930,2
"36091",3163,3205,3930,2
"36092",3163,3205,2372,1
"36093",3163,3391,2378,2
"36094",3163,4144,3930,2
"36095",3163,3316,3930,2
"36096",3163,2985,3930,2
"36097",3163,3361,3930,2
"36098",3163,3374,3930,2
"36099",3163,2381,2370,2
"36100",3163,2381,3930,2
"36101",3163,3390,3930,2
"36102",3163,3390,2372,2
"36103",3163,2983,3930,2
"36104",3163,1847,2279,1
"36105",3163,1590,3930,2
"36106",3163,4108,3930,2
"36107",3163,2276,3930,2
"36108",3163,3368,3930,2
"36109",3163,6387,3930,2
"36110",3163,3380,3930,2
"36111",3163,2374,2370,2
"36112",3163,2374,2378,2
"36113",3163,1613,1678,2
"36114",3163,2934,3930,2
"36115",3163,6005,2370,2
"36116",3163,3376,3930,2
"36117",3163,3379,3930,2
"36118",3163,3383,3930,2
"36119",3163,6414,3930,2
"36120",3163,3392,3930,1
"36121",3163,156,3930,2
"36122",3163,193,3930,2
"36123",3163,1678,3930,2
"36124",995,1685,3989,2
"36125",995,1685,5780,2
"36126",995,1685,1701,2
"36127",995,1706,5780,2
"36128",995,1706,1701,2
"36129",995,1688,1701,2
"36130",995,4315,1701,2
"36131",995,3989,1685,2
"36132",995,3989,1682,2
"36133",995,3989,1701,2
"36134",995,5780,1685,2
"36135",995,5780,1706,2
"36136",995,5780,1701,2
"36137",995,1682,3989,2
"36138",995,1689,1701,2
"36139",995,4330,1701,2
"36140",995,1701,1685,2
"36141",995,1701,1706,2
"36142",995,1701,1688,2
"36143",995,1701,4315,2
"36144",995,1701,3989,2
"36145",995,1701,5780,2
"36146",995,1701,1689,2
"36147",995,1701,4330,2
"36148",995,1701,5952,2
"36149",995,1701,492,2
"36150",995,1701,6969,2
"36151",995,1701,3973,2
"36152",995,5952,1701,2
"36153",995,492,1701,2
"36154",995,6969,1701,2
"36155",995,3973,1701,2
"36156",3090,628,580,1
"36157",3090,4355,3682,1
"36158",3090,4019,3682,1
"36159",3090,260,1382,1
"36160",3090,260,275,1
"36161",3090,5715,3682,1
"36162",3090,532,580,2
"36163",3090,248,580,2
"36164",3090,1107,4119,1
"36165",3090,1107,4059,1
"36166",3090,630,580,1
"36167",3090,3852,3682,1
"36168",3090,3658,3682,1
"36169",3090,6404,3399,1
"36170",3090,2908,580,2
"36171",3090,3864,3682,1
"36172",3090,210,1382,1
"36173",3090,580,628,1
"36174",3090,580,532,2
"36175",3090,580,248,2
"36176",3090,580,630,1
"36177",3090,580,2908,2
"36178",3090,580,737,2
"36179",3090,580,3941,2
"36180",3090,580,3682,2
"36181",3090,580,2895,2
"36182",3090,580,2179,2
"36183",3090,580,1218,2
"36184",3090,580,636,2
"36185",3090,580,469,2
"36186",3090,580,3885,2
"36187",3090,580,608,2
"36188",3090,580,1538,1
"36189",3090,580,1264,2
"36190",3090,580,2997,1
"36191",3090,580,3448,1
"36192",3090,580,353,1
"36193",3090,580,490,1
"36194",3090,580,302,1
"36195",3090,580,1423,1
"36196",3090,580,1489,2
"36197",3090,580,1128,2
"36198",3090,580,3370,1
"36199",3090,580,1382,2
"36200",3090,580,1330,1
"36201",3090,580,344,1
"36202",3090,580,609,2
"36203",3090,580,797,2
"36204",3090,580,3395,2
"36205",3090,580,2897,2
"36206",3090,580,488,1
"36207",3090,580,3093,2
"36208",3090,580,3670,2
"36209",3090,580,2064,2
"36210",3090,580,11051,2
"36211",3090,580,3645,1
"36212",3090,580,345,1
"36213",3090,580,2188,2
"36214",3090,580,535,2
"36215",3090,580,3494,1
"36216",3090,580,3988,2
"36217",3090,580,1555,2
"36218",3090,580,1563,2
"36219",3090,580,340,1
"36220",3090,580,2305,2
"36221",3090,580,2560,2
"36222",3090,580,534,2
"36223",3090,580,687,2
"36224",3090,580,2564,2
"36225",3090,580,1665,2
"36226",3090,580,352,1
"36227",3090,580,342,2
"36228",3090,580,1909,2
"36229",3090,580,421,2
"36230",3090,580,3386,2
"36231",3090,580,3077,2
"36232",3090,580,1005,2
"36233",3090,580,515,1
"36234",3090,580,3714,2
"36235",3090,580,3550,2
"36236",3090,580,3930,2
"36237",3090,580,1701,2
"36238",3090,580,3797,2
"36239",3090,580,813,2
"36240",3090,580,1180,2
"36241",3090,580,2939,2
"36242",3090,580,1165,2
"36243",3090,580,3992,2
"36244",3090,580,638,1
"36245",3090,580,3304,2
"36246",3090,580,2176,2
"36247",3090,580,951,2
"36248",3090,580,3484,2
"36249",3090,580,517,1
"36250",3090,580,1197,1
"36251",3090,580,503,1
"36252",3090,580,2948,2
"36253",3090,580,507,2
"36254",3090,580,2789,2
"36255",3090,580,1529,2
"36256",3090,580,1638,2
"36257",3090,580,273,2
"36258",3090,580,742,1
"36259",3090,580,629,1
"36260",3090,580,1335,1
"36261",3090,580,1229,2
"36262",3090,580,478,2
"36263",3090,580,1824,2
"36264",3090,580,522,1
"36265",3090,580,1353,1
"36266",3090,580,3858,1
"36267",3090,580,346,2
"36268",3090,580,4059,2
"36269",3090,580,1354,2
"36270",3090,580,521,2
"36271",3090,580,2279,2
"36272",3090,580,1418,1
"36273",3090,580,347,1
"36274",3090,580,547,1
"36275",3090,580,3830,2
"36276",3090,580,644,2
"36277",3090,580,1657,2
"36278",3090,580,2773,2
"36279",3090,580,3720,1
"36280",3090,580,3364,2
"36281",3090,580,1587,1
"36282",3090,580,1871,2
"36283",3090,580,3406,2
"36284",3090,580,3953,1
"36285",3090,580,3577,1
"36286",3090,580,3469,2
"36287",3090,580,3316,2
"36288",3090,580,350,1
"36289",3090,580,666,2
"36290",3090,580,2985,2
"36291",3090,580,1435,1
"36292",3090,580,2899,2
"36293",3090,580,3973,1
"36294",3090,580,415,1
"36295",3090,580,1273,1
"36296",3090,580,1590,2
"36297",3090,580,2276,2
"36298",3090,580,665,1
"36299",3090,580,664,1
"36300",3090,580,351,2
"36301",3090,580,2688,2
"36302",3090,580,1551,2
"36303",3090,580,1613,2
"36304",3090,580,679,2
"36305",3090,580,3383,2
"36306",3090,580,146,2
"36307",3090,580,156,2
"36308",3090,580,178,2
"36309",3090,580,193,2
"36310",3090,580,1678,2
"36311",3090,737,580,2
"36312",3090,3941,580,2
"36313",3090,3682,4355,1
"36314",3090,3682,4019,1
"36315",3090,3682,5715,1
"36316",3090,3682,3852,1
"36317",3090,3682,3658,1
"36318",3090,3682,3864,1
"36319",3090,3682,580,2
"36320",3090,3682,4047,1
"36321",3090,3682,3673,1
"36322",3090,3682,4007,1
"36323",3090,3682,4286,1
"36324",3090,3682,3825,1
"36325",3090,3682,3811,1
"36326",3090,3682,4037,1
"36327",3090,3682,3690,1
"36328",3090,3682,3448,1
"36329",3090,3682,5725,1
"36330",3090,3682,302,1
"36331",3090,3682,3846,1
"36332",3090,3682,3711,1
"36333",3090,3682,3820,1
"36334",3090,3682,3849,1
"36335",3090,3682,3561,1
"36336",3090,3682,4112,1
"36337",3090,3682,3578,1
"36338",3090,3682,4015,1
"36339",3090,3682,3806,1
"36340",3090,3682,4043,1
"36341",3090,3682,3486,1
"36342",3090,3682,3876,1
"36343",3090,3682,3759,1
"36344",3090,3682,3819,1
"36345",3090,3682,4285,1
"36346",3090,3682,4255,1
"36347",3090,3682,1852,1
"36348",3090,3682,3488,1
"36349",3090,3682,1800,1
"36350",3090,3682,3950,1
"36351",3090,3682,3502,1
"36352",3090,3682,3627,1
"36353",3090,3682,3520,1
"36354",3090,3682,3751,1
"36355",3090,3682,3670,1
"36356",3090,3682,3739,1
"36357",3090,3682,3729,1
"36358",3090,3682,3645,1
"36359",3090,3682,599,1
"36360",3090,3682,345,1
"36361",3090,3682,7669,1
"36362",3090,3682,3559,1
"36363",3090,3682,4018,1
"36364",3090,3682,3730,1
"36365",3090,3682,3494,1
"36366",3090,3682,3875,1
"36367",3090,3682,5738,1
"36368",3090,3682,1555,1
"36369",3090,3682,3533,1
"36370",3090,3682,4089,1
"36371",3090,3682,340,1
"36372",3090,3682,3437,1
"36373",3090,3682,4041,1
"36374",3090,3682,1804,1
"36375",3090,3682,3472,1
"36376",3090,3682,4038,1
"36377",3090,3682,3653,1
"36378",3090,3682,3775,1
"36379",3090,3682,3685,1
"36380",3090,3682,4008,1
"36381",3090,3682,4034,1
"36382",3090,3682,4273,1
"36383",3090,3682,3566,1
"36384",3090,3682,3589,1
"36385",3090,3682,4113,1
"36386",3090,3682,3714,1
"36387",3090,3682,3550,1
"36388",3090,3682,3457,1
"36389",3090,3682,3845,1
"36390",3090,3682,3585,1
"36391",3090,3682,3580,1
"36392",3090,3682,3712,1
"36393",3090,3682,3797,1
"36394",3090,3682,3877,1
"36395",3090,3682,3484,1
"36396",3090,3682,4017,1
"36397",3090,3682,3493,1
"36398",3090,3682,3697,1
"36399",3090,3682,507,1
"36400",3090,3682,3660,1
"36401",3090,3682,1229,1
"36402",3090,3682,478,1
"36403",3090,3682,3458,1
"36404",3090,3682,3878,1
"36405",3090,3682,3542,1
"36406",3090,3682,3747,1
"36407",3090,3682,3473,1
"36408",3090,3682,1824,1
"36409",3090,3682,4115,1
"36410",3090,3682,4011,1
"36411",3090,3682,3576,1
"36412",3090,3682,3717,1
"36413",3090,3682,3671,1
"36414",3090,3682,4072,1
"36415",3090,3682,3732,1
"36416",3090,3682,3782,1
"36417",3090,3682,3459,1
"36418",3090,3682,3858,1
"36419",3090,3682,3861,1
"36420",3090,3682,1825,1
"36421",3090,3682,346,1
"36422",3090,3682,3515,1
"36423",3090,3682,4386,1
"36424",3090,3682,3863,1
"36425",3090,3682,3454,1
"36426",3090,3682,3830,1
"36427",3090,3682,3611,1
"36428",3090,3682,3722,1
"36429",3090,3682,3720,1
"36430",3090,3682,3633,1
"36431",3090,3682,3752,1
"36432",3090,3682,3462,1
"36433",3090,3682,4046,1
"36434",3090,3682,3570,1
"36435",3090,3682,3564,1
"36436",3090,3682,3641,1
"36437",3090,3682,3862,1
"36438",3090,3682,3626,1
"36439",3090,3682,3608,1
"36440",3090,3682,4016,1
"36441",3090,3682,3622,1
"36442",3090,3682,3793,1
"36443",3090,3682,3731,1
"36444",3090,3682,3621,1
"36445",3090,3682,3613,1
"36446",3090,3682,4359,1
"36447",3090,3682,4014,1
"36448",3090,3682,3577,1
"36449",3090,3682,3469,1
"36450",3090,3682,4348,1
"36451",3090,3682,3609,1
"36452",3090,3682,3748,1
"36453",3090,3682,1840,1
"36454",3090,3682,2890,1
"36455",3090,3682,3536,1
"36456",3090,3682,3817,1
"36457",3090,3682,3867,1
"36458",3090,3682,4067,1
"36459",3090,3682,3678,1
"36460",3090,3682,350,1
"36461",3090,3682,2883,1
"36462",3090,3682,3745,1
"36463",3090,3682,3698,1
"36464",3090,3682,3646,1
"36465",3090,3682,4116,1
"36466",3090,3682,3855,1
"36467",3090,3682,3636,1
"36468",3090,3682,3676,1
"36469",3090,3682,5776,1
"36470",3090,3682,3873,1
"36471",3090,3682,4356,1
"36472",3090,4047,3682,1
"36473",3090,2895,2896,2
"36474",3090,2179,580,2
"36475",3090,2179,2057,2
"36476",3090,2179,2223,1
"36477",3090,2179,2207,1
"36478",3090,3673,3682,1
"36479",3090,4007,3682,1
"36480",3090,4286,3682,1
"36481",3090,2057,2179,2
"36482",3090,1218,580,2
"36483",3090,1218,3797,1
"36484",3090,3825,3682,1
"36485",3090,2526,4092,1
"36486",3090,636,580,2
"36487",3090,3811,3682,1
"36488",3090,469,580,2
"36489",3090,1120,1165,1
"36490",3090,1120,4059,1
"36491",3090,3885,580,2
"36492",3090,3885,3932,1
"36493",3090,3885,3931,1
"36494",3090,3885,3179,1
"36495",3090,3885,2276,1
"36496",3090,608,580,2
"36497",3090,1538,580,1
"36498",3090,4037,3682,1
"36499",3090,3690,3682,1
"36500",3090,1264,580,2
"36501",3090,2997,580,1
"36502",3090,2896,580,2
"36503",3090,3448,580,1
"36504",3090,3448,3682,1
"36505",3090,3448,507,1
"36506",3090,4209,2537,1
"36507",3090,5725,3682,1
"36508",3090,353,580,1
"36509",3090,490,580,1
"36510",3090,302,580,1
"36511",3090,302,3682,1
"36512",3090,302,3797,1
"36513",3090,1423,580,1
"36514",3090,1423,1382,1
"36515",3090,3846,3682,1
"36516",3090,3711,3682,1
"36517",3090,1489,580,2
"36518",3090,3820,3682,1
"36519",3090,3849,3682,1
"36520",3090,883,1020,1
"36521",3090,883,4059,1
"36522",3090,3561,3682,1
"36523",3090,1128,580,2
"36524",3090,4112,3682,1
"36525",3090,3370,580,1
"36526",3090,3370,3386,1
"36527",3090,1382,260,1
"36528",3090,1382,210,1
"36529",3090,1382,580,2
"36530",3090,1382,1423,1
"36531",3090,1382,1074,1
"36532",3090,1382,897,1
"36533",3090,1382,3988,1
"36534",3090,1382,280,1
"36535",3090,1382,1760,1
"36536",3090,1382,1063,1
"36537",3090,3932,3885,1
"36538",3090,1330,580,1
"36539",3090,3275,3304,2
"36540",3090,3275,3361,2
"36541",3090,344,580,1
"36542",3090,3375,3395,1
"36543",3090,3375,3400,1
"36544",3090,3578,3682,1
"36545",3090,4015,3682,1
"36546",3090,3806,3682,1
"36547",3090,4043,3682,1
"36548",3090,3486,3682,1
"36549",3090,3876,3682,1
"36550",3090,3759,3682,1
"36551",3090,1074,1382,1
"36552",3090,2537,2564,1
"36553",3090,3931,3885,1
"36554",3090,3819,3682,1
"36555",3090,609,580,2
"36556",3090,797,580,2
"36557",3090,4285,3682,1
"36558",3090,4255,3682,1
"36559",3090,3395,580,2
"36560",3090,3395,3375,1
"36561",3090,3395,3386,1
"36562",3090,3395,3382,1
"36563",3090,3395,3372,1
"36564",3090,3395,4108,1
"36565",3090,3395,3379,1
"36566",3090,1852,3682,1
"36567",3090,1852,1824,1
"36568",3090,2897,580,2
"36569",3090,3488,3682,1
"36570",3090,2545,2560,1
"36571",3090,2545,2586,1
"36572",3090,488,580,1
"36573",3090,1800,3682,1
"36574",3090,3950,3682,1
"36575",3090,3502,3682,1
"36576",3090,1177,580,2
"36577",3090,3627,3682,1
"36578",3090,3520,3682,1
"36579",3090,3093,580,2
"36580",3090,3751,3682,1
"36581",3090,3670,580,2
"36582",3090,3670,3682,1
"36583",3090,3739,3682,1
"36584",3090,897,1382,1
"36585",3090,897,891,1
"36586",3090,3404,3386,1
"36587",3090,2064,580,2
"36588",3090,2064,2176,2
"36589",3090,11051,580,2
"36590",3090,11051,2194,2
"36591",3090,3940,3316,2
"36592",3090,3729,3682,1
"36593",3090,3645,580,1
"36594",3090,3645,3682,1
"36595",3090,3645,340,1
"36596",3090,3645,507,1
"36597",3090,3645,3861,1
"36598",3090,599,3682,1
"36599",3090,599,3797,1
"36600",3090,345,580,1
"36601",3090,345,3682,1
"36602",3090,2188,580,2
"36603",3090,2188,4059,1
"36604",3090,915,912,1
"36605",3090,1187,580,2
"36606",3090,7669,3682,1
"36607",3090,535,580,2
"36608",3090,3559,3682,1
"36609",3090,4018,3682,1
"36610",3090,3730,3682,1
"36611",3090,3494,580,1
"36612",3090,3494,3682,1
"36613",3090,3875,3682,1
"36614",3090,3988,580,2
"36615",3090,3988,1382,1
"36616",3090,3988,4061,1
"36617",3090,3988,2816,1
"36618",3090,3988,2650,2
"36619",3090,5738,3682,1
"36620",3090,1038,4059,1
"36621",3090,1038,910,1
"36622",3090,1555,580,2
"36623",3090,1555,3682,1
"36624",3090,1020,883,1
"36625",3090,1020,4059,1
"36626",3090,3533,3682,1
"36627",3090,1563,580,2
"36628",3090,1059,1382,1
"36629",3090,4089,3682,1
"36630",3090,340,580,1
"36631",3090,340,3682,1
"36632",3090,340,3645,1
"36633",3090,340,3797,1
"36634",3090,3437,3682,1
"36635",3090,4061,2497,1
"36636",3090,2305,580,2
"36637",3090,4041,3682,1
"36638",3090,1804,3682,1
"36639",3090,2560,580,2
"36640",3090,2560,2545,1
"36641",3090,534,580,2
"36642",3090,3472,3682,1
"36643",3090,687,580,2
"36644",3090,4038,3682,1
"36645",3090,3653,3682,1
"36646",3090,3775,3682,1
"36647",3090,3685,3682,1
"36648",3090,2564,580,2
"36649",3090,4008,3682,1
"36650",3090,4034,3682,1
"36651",3090,4273,3682,1
"36652",3090,1665,580,2
"36653",3090,2673,580,2
"36654",3090,912,4059,1
"36655",3090,352,580,1
"36656",3090,4120,3386,1
"36657",3090,342,580,2
"36658",3090,1909,580,2
"36659",3090,421,580,2
"36660",3090,3386,580,2
"36661",3090,3386,3370,1
"36662",3090,3386,4380,1
"36663",3090,3386,3395,1
"36664",3090,3386,3404,1
"36665",3090,3386,4120,1
"36666",3090,3386,3400,1
"36667",3090,3386,3372,1
"36668",3090,3386,3378,1
"36669",3090,3386,4144,1
"36670",3090,3386,4030,1
"36671",3090,3386,3374,1
"36672",3090,3386,3390,1
"36673",3090,3077,580,2
"36674",3090,3179,3885,1
"36675",3090,3728,3682,1
"36676",3090,3728,3484,1
"36677",3090,3566,3682,1
"36678",3090,3589,3682,1
"36679",3090,3400,3375,1
"36680",3090,3400,3386,1
"36681",3090,1005,907,2
"36682",3090,1005,4059,1
"36683",3090,4113,3682,1
"36684",3090,515,580,1
"36685",3090,3714,580,2
"36686",3090,3714,3682,1
"36687",3090,3550,580,2
"36688",3090,3550,3682,1
"36689",3090,3930,580,2
"36690",3090,3457,3682,1
"36691",3090,3845,3682,1
"36692",3090,3585,3682,1
"36693",3090,2223,2179,1
"36694",3090,1701,580,2
"36695",3090,3580,3682,1
"36696",3090,3712,3682,1
"36697",3090,3797,580,2
"36698",3090,3797,3682,1
"36699",3090,3797,1218,1
"36700",3090,3797,302,1
"36701",3090,3797,599,1
"36702",3090,3797,340,1
"36703",3090,3797,507,1
"36704",3090,3797,1229,1
"36705",3090,3797,3861,1
"36706",3090,4119,1107,1
"36707",3090,4119,4059,1
"36708",3090,813,580,2
"36709",3090,3492,3808,1
"36710",3090,1180,1177,2
"36711",3090,2939,580,2
"36712",3090,2939,3973,1
"36713",3090,3263,3304,1
"36714",3090,3263,3266,1
"36715",3090,1165,1120,1
"36716",3090,1165,1187,2
"36717",3090,1165,4059,1
"36718",3090,2264,3316,1
"36719",3090,1779,1871,1
"36720",3090,3992,580,2
"36721",3090,3382,3395,1
"36722",3090,638,580,1
"36723",3090,3808,3577,1
"36724",3090,3808,3856,1
"36725",3090,3304,580,2
"36726",3090,3304,3275,2
"36727",3090,3304,3263,1
"36728",3090,2176,580,2
"36729",3090,2176,2064,2
"36730",3090,3372,3395,1
"36731",3090,3372,3386,1
"36732",3090,3372,3373,1
"36733",3090,951,580,2
"36734",3090,3877,3682,1
"36735",3090,3484,580,2
"36736",3090,3484,3682,1
"36737",3090,3484,3514,1
"36738",3090,3484,3858,1
"36739",3090,3484,3861,1
"36740",3090,3484,3456,1
"36741",3090,517,580,1
"36742",3090,1197,580,1
"36743",3090,503,580,1
"36744",3090,503,591,1
"36745",3090,2948,580,2
"36746",3090,4017,3682,1
"36747",3090,3493,3682,1
"36748",3090,3697,3682,1
"36749",3090,2207,2179,1
"36750",3090,507,580,2
"36751",3090,507,3682,1
"36752",3090,507,3448,1
"36753",3090,507,3645,1
"36754",3090,507,3797,1
"36755",3090,507,3858,1
"36756",3090,507,3577,1
"36757",3090,3378,3399,1
"36758",3090,2789,580,2
"36759",3090,1529,580,2
"36760",3090,1638,580,2
"36761",3090,3660,3682,1
"36762",3090,1016,907,1
"36763",3090,1016,4059,1
"36764",3090,273,580,2
"36765",3090,742,580,1
"36766",3090,907,580,2
"36767",3090,907,1005,1
"36768",3090,907,1016,1
"36769",3090,907,4059,1
"36770",3090,629,580,1
"36771",3090,906,1005,1
"36772",3090,1335,580,1
"36773",3090,1229,580,2
"36774",3090,1229,3682,1
"36775",3090,1229,3797,1
"36776",3090,478,580,2
"36777",3090,478,3682,1
"36778",3090,2551,2564,1
"36779",3090,3458,3682,1
"36780",3090,3878,3682,1
"36781",3090,2194,11051,2
"36782",3090,3542,3682,1
"36783",3090,3747,3682,1
"36784",3090,3473,3682,1
"36785",3090,1824,580,2
"36786",3090,1824,3682,1
"36787",3090,1824,1825,1
"36788",3090,2586,2545,1
"36789",3090,4115,3682,1
"36790",3090,4011,3682,1
"36791",3090,3576,3682,1
"36792",3090,3717,3682,1
"36793",3090,3671,3682,1
"36794",3090,4072,3682,1
"36795",3090,3732,3682,1
"36796",3090,522,580,1
"36797",3090,2397,2276,2
"36798",3090,3782,3682,1
"36799",3090,1353,580,1
"36800",3090,3459,3682,1
"36801",3090,3858,580,1
"36802",3090,3858,3682,1
"36803",3090,3858,3484,1
"36804",3090,3858,507,1
"36805",3090,3858,3861,1
"36806",3090,3858,3577,1
"36807",3090,3858,3469,1
"36808",3090,3861,3682,1
"36809",3090,3861,3645,1
"36810",3090,3861,3797,1
"36811",3090,3861,3484,1
"36812",3090,1825,3682,1
"36813",3090,346,580,2
"36814",3090,346,3682,1
"36815",3090,2816,3988,1
"36816",3090,3515,3682,1
"36817",3090,3266,3263,1
"36818",3090,4059,1107,1
"36819",3090,4059,580,2
"36820",3090,4059,1120,1
"36821",3090,4059,883,1
"36822",3090,4059,2188,1
"36823",3090,4059,915,1
"36824",3090,4059,1038,1
"36825",3090,4059,1020,1
"36826",3090,4059,1005,1
"36827",3090,4059,4119,1
"36828",3090,4059,1165,1
"36829",3090,4059,1016,1
"36830",3090,4059,907,1
"36831",3090,4059,906,1
"36832",3090,4059,910,1
"36833",3090,1354,580,2
"36834",3090,521,580,2
"36835",3090,280,1382,1
"36836",3090,280,246,1
"36837",3090,3388,4380,1
"36838",3090,910,1038,1
"36839",3090,910,4059,1
"36840",3090,3373,3372,1
"36841",3090,2279,580,2
"36842",3090,1418,580,1
"36843",3090,347,580,1
"36844",3090,547,580,1
"36845",3090,4386,3682,1
"36846",3090,3456,3484,1
"36847",3090,3863,3682,1
"36848",3090,3454,3682,1
"36849",3090,3830,580,2
"36850",3090,3830,3682,1
"36851",3090,3611,3682,1
"36852",3090,644,580,2
"36853",3090,1657,580,2
"36854",3090,246,280,1
"36855",3090,3722,3682,1
"36856",3090,2773,580,2
"36857",3090,3720,580,1
"36858",3090,3720,3682,1
"36859",3090,3364,580,2
"36860",3090,275,260,1
"36861",3090,3633,3682,1
"36862",3090,3752,3682,1
"36863",3090,3462,3682,1
"36864",3090,4046,3682,1
"36865",3090,3570,3682,1
"36866",3090,3564,3682,1
"36867",3090,1587,580,1
"36868",3090,3839,3469,1
"36869",3090,1871,580,2
"36870",3090,1871,1885,1
"36871",3090,1760,1762,1
"36872",3090,3641,3682,1
"36873",3090,3406,580,2
"36874",3090,1836,3682,1
"36875",3090,3626,3682,1
"36876",3090,3608,3682,1
"36877",3090,3953,580,1
"36878",3090,4016,3682,1
"36879",3090,1063,1059,1
"36880",3090,3622,3682,1
"36881",3090,3793,3682,1
"36882",3090,591,503,1
"36883",3090,3731,3682,1
"36884",3090,3621,3682,1
"36885",3090,3613,3682,1
"36886",3090,4359,3682,1
"36887",3090,2650,3988,2
"36888",3090,4014,3682,1
"36889",3090,1762,1382,1
"36890",3090,3577,580,1
"36891",3090,3577,3682,1
"36892",3090,3577,3728,1
"36893",3090,3577,3808,1
"36894",3090,3577,507,1
"36895",3090,3469,580,2
"36896",3090,3469,3682,1
"36897",3090,3469,3728,1
"36898",3090,3469,3577,1
"36899",3090,4348,3682,1
"36900",3090,4144,3386,1
